date,day_of_week,brand,cnt,calendar,year,month,day_of_year,gap
-115,1,3,0,2015/6/22,2015,6,173,1
-115,1,4,0,2015/6/22,2015,6,173,1
-115,1,5,0,2015/6/22,2015,6,173,1
788,2,1,647,2015/6/23,2015,6,174,2
788,2,2,689,2015/6/23,2015,6,174,2
788,2,3,850,2015/6/23,2015,6,174,2
788,2,4,480,2015/6/23,2015,6,174,2
788,2,5,491,2015/6/23,2015,6,174,2
789,3,1,388,2015/6/24,2015,6,175,0
789,3,2,423,2015/6/24,2015,6,175,0
789,3,3,582,2015/6/24,2015,6,175,0
789,3,4,209,2015/6/24,2015,6,175,0
789,3,5,331,2015/6/24,2015,6,175,0
790,4,1,152,2015/6/25,2015,6,176,0
790,4,2,246,2015/6/25,2015,6,176,0
790,4,3,291,2015/6/25,2015,6,176,0
790,4,4,188,2015/6/25,2015,6,176,0
790,4,5,380,2015/6/25,2015,6,176,0
791,5,1,425,2015/6/26,2015,6,177,0
791,5,2,336,2015/6/26,2015,6,177,0
791,5,3,363,2015/6/26,2015,6,177,0
791,5,4,512,2015/6/26,2015,6,177,0
791,5,5,415,2015/6/26,2015,6,177,0
792,6,1,23,2015/6/27,2015,6,178,0
792,6,2,134,2015/6/27,2015,6,178,0
792,6,3,28,2015/6/27,2015,6,178,0
792,6,4,96,2015/6/27,2015,6,178,0
792,6,5,191,2015/6/27,2015,6,178,0
-116,7,1,0,2015/6/28,2015,6,179,0
-116,7,2,0,2015/6/28,2015,6,179,0
-116,7,3,0,2015/6/28,2015,6,179,0
-116,7,4,0,2015/6/28,2015,6,179,0
-116,7,5,0,2015/6/28,2015,6,179,0
793,1,1,407,2015/6/29,2015,6,180,1
793,1,2,309,2015/6/29,2015,6,180,1
793,1,3,363,2015/6/29,2015,6,180,1
793,1,4,384,2015/6/29,2015,6,180,1
793,1,5,568,2015/6/29,2015,6,180,1
794,2,1,393,2015/6/30,2015,6,181,0
794,2,2,336,2015/6/30,2015,6,181,0
794,2,3,340,2015/6/30,2015,6,181,0
794,2,4,96,2015/6/30,2015,6,181,0
794,2,5,300,2015/6/30,2015,6,181,0
795,3,1,496,2015/7/1,2015,7,182,0
795,3,2,455,2015/7/1,2015,7,182,0
795,3,3,503,2015/7/1,2015,7,182,0
795,3,4,149,2015/7/1,2015,7,182,0
795,3,5,688,2015/7/1,2015,7,182,0
796,4,1,152,2015/7/2,2015,7,183,0
796,4,2,283,2015/7/2,2015,7,183,0
796,4,3,249,2015/7/2,2015,7,183,0
796,4,4,376,2015/7/2,2015,7,183,0
796,4,5,320,2015/7/2,2015,7,183,0
797,5,1,222,2015/7/3,2015,7,184,0
797,5,2,444,2015/7/3,2015,7,184,0
797,5,3,318,2015/7/3,2015,7,184,0
797,5,4,282,2015/7/3,2015,7,184,0
797,5,5,393,2015/7/3,2015,7,184,0
798,6,1,139,2015/7/4,2015,7,185,0
798,6,2,34,2015/7/4,2015,7,185,0
798,6,3,28,2015/7/4,2015,7,185,0
798,6,4,64,2015/7/4,2015,7,185,0
798,6,5,136,2015/7/4,2015,7,185,0
-117,7,1,0,2015/7/5,2015,7,186,0
-117,7,2,0,2015/7/5,2015,7,186,0
-117,7,3,0,2015/7/5,2015,7,186,0
-117,7,4,0,2015/7/5,2015,7,186,0
-117,7,5,0,2015/7/5,2015,7,186,0
799,1,1,296,2015/7/6,2015,7,187,1
799,1,2,403,2015/7/6,2015,7,187,1
799,1,3,567,2015/7/6,2015,7,187,1
799,1,4,436,2015/7/6,2015,7,187,1
799,1,5,546,2015/7/6,2015,7,187,1
800,2,1,670,2015/7/7,2015,7,188,0
800,2,2,605,2015/7/7,2015,7,188,0
800,2,3,595,2015/7/7,2015,7,188,0
800,2,4,480,2015/7/7,2015,7,188,0
800,2,5,655,2015/7/7,2015,7,188,0
801,3,1,431,2015/7/8,2015,7,189,0
801,3,2,423,2015/7/8,2015,7,189,0
801,3,3,503,2015/7/8,2015,7,189,0
801,3,4,389,2015/7/8,2015,7,189,0
801,3,5,535,2015/7/8,2015,7,189,0
802,4,1,186,2015/7/9,2015,7,190,0
802,4,2,259,2015/7/9,2015,7,190,0
802,4,3,249,2015/7/9,2015,7,190,0
802,4,4,188,2015/7/9,2015,7,190,0
802,4,5,180,2015/7/9,2015,7,190,0
803,5,1,240,2015/7/10,2015,7,191,0
803,5,2,524,2015/7/10,2015,7,191,0
803,5,3,181,2015/7/10,2015,7,191,0
803,5,4,359,2015/7/10,2015,7,191,0
803,5,5,371,2015/7/10,2015,7,191,0
804,6,1,69,2015/7/11,2015,7,192,0
804,6,2,34,2015/7/11,2015,7,192,0
804,6,3,28,2015/7/11,2015,7,192,0
804,6,4,64,2015/7/11,2015,7,192,0
804,6,5,109,2015/7/11,2015,7,192,0
-118,7,1,0,2015/7/12,2015,7,193,0
-118,7,2,0,2015/7/12,2015,7,193,0
-118,7,3,0,2015/7/12,2015,7,193,0
-118,7,4,0,2015/7/12,2015,7,193,0
-118,7,5,0,2015/7/12,2015,7,193,0
805,1,1,425,2015/7/13,2015,7,194,1
805,1,2,430,2015/7/13,2015,7,194,1
805,1,3,249,2015/7/13,2015,7,194,1
805,1,4,384,2015/7/13,2015,7,194,1
805,1,5,546,2015/7/13,2015,7,194,1
806,2,1,485,2015/7/14,2015,7,195,0
806,2,2,521,2015/7/14,2015,7,195,0
806,2,3,652,2015/7/14,2015,7,195,0
806,2,4,480,2015/7/14,2015,7,195,0
806,2,5,382,2015/7/14,2015,7,195,0
807,3,1,302,2015/7/15,2015,7,196,0
807,3,2,533,2015/7/15,2015,7,196,0
807,3,3,423,2015/7/15,2015,7,196,0
807,3,4,329,2015/7/15,2015,7,196,0
807,3,5,357,2015/7/15,2015,7,196,0
808,4,1,220,2015/7/16,2015,7,197,0
808,4,2,333,2015/7/16,2015,7,197,0
808,4,3,437,2015/7/16,2015,7,197,0
808,4,4,188,2015/7/16,2015,7,197,0
808,4,5,220,2015/7/16,2015,7,197,0
809,5,1,296,2015/7/17,2015,7,198,0
809,5,2,282,2015/7/17,2015,7,198,0
809,5,3,272,2015/7/17,2015,7,198,0
809,5,4,359,2015/7/17,2015,7,198,0
809,5,5,175,2015/7/17,2015,7,198,0
810,6,1,0,2015/7/18,2015,7,199,0
810,6,2,34,2015/7/18,2015,7,199,0
810,6,3,113,2015/7/18,2015,7,199,0
810,6,4,32,2015/7/18,2015,7,199,0
810,6,5,109,2015/7/18,2015,7,199,0
-119,7,1,0,2015/7/19,2015,7,200,0
-119,7,2,0,2015/7/19,2015,7,200,0
-119,7,3,0,2015/7/19,2015,7,200,0
-119,7,4,0,2015/7/19,2015,7,200,0
-119,7,5,0,2015/7/19,2015,7,200,0
811,1,1,185,2015/7/20,2015,7,201,1
811,1,2,484,2015/7/20,2015,7,201,1
811,1,3,431,2015/7/20,2015,7,201,1
811,1,4,333,2015/7/20,2015,7,201,1
811,1,5,371,2015/7/20,2015,7,201,1
812,2,1,508,2015/7/21,2015,7,202,0
812,2,2,437,2015/7/21,2015,7,202,0
812,2,3,539,2015/7/21,2015,7,202,0
812,2,4,416,2015/7/21,2015,7,202,0
812,2,5,355,2015/7/21,2015,7,202,0
813,3,1,345,2015/7/22,2015,7,203,0
813,3,2,376,2015/7/22,2015,7,203,0
813,3,3,503,2015/7/22,2015,7,203,0
813,3,4,389,2015/7/22,2015,7,203,0
813,3,5,280,2015/7/22,2015,7,203,0
814,4,1,186,2015/7/23,2015,7,204,0
814,4,2,320,2015/7/23,2015,7,204,0
814,4,3,249,2015/7/23,2015,7,204,0
814,4,4,258,2015/7/23,2015,7,204,0
814,4,5,180,2015/7/23,2015,7,204,0
815,5,1,259,2015/7/24,2015,7,205,0
815,5,2,497,2015/7/24,2015,7,205,0
815,5,3,454,2015/7/24,2015,7,205,0
815,5,4,282,2015/7/24,2015,7,205,0
815,5,5,415,2015/7/24,2015,7,205,0
816,6,1,0,2015/7/25,2015,7,206,0
816,6,2,101,2015/7/25,2015,7,206,0
816,6,3,57,2015/7/25,2015,7,206,0
816,6,4,0,2015/7/25,2015,7,206,0
816,6,5,27,2015/7/25,2015,7,206,0
-120,7,1,0,2015/7/26,2015,7,207,0
-120,7,2,0,2015/7/26,2015,7,207,0
-120,7,3,0,2015/7/26,2015,7,207,0
-120,7,4,0,2015/7/26,2015,7,207,0
-120,7,5,0,2015/7/26,2015,7,207,0
817,1,1,166,2015/7/27,2015,7,208,1
817,1,2,349,2015/7/27,2015,7,208,1
817,1,3,136,2015/7/27,2015,7,208,1
817,1,4,282,2015/7/27,2015,7,208,1
817,1,5,371,2015/7/27,2015,7,208,1
818,2,1,416,2015/7/28,2015,7,209,0
818,2,2,470,2015/7/28,2015,7,209,0
818,2,3,397,2015/7/28,2015,7,209,0
818,2,4,384,2015/7/28,2015,7,209,0
818,2,5,409,2015/7/28,2015,7,209,0
819,3,1,259,2015/7/29,2015,7,210,0
819,3,2,408,2015/7/29,2015,7,210,0
819,3,3,529,2015/7/29,2015,7,210,0
819,3,4,329,2015/7/29,2015,7,210,0
819,3,5,229,2015/7/29,2015,7,210,0
820,4,1,237,2015/7/30,2015,7,211,0
820,4,2,296,2015/7/30,2015,7,211,0
820,4,3,312,2015/7/30,2015,7,211,0
820,4,4,70,2015/7/30,2015,7,211,0
820,4,5,240,2015/7/30,2015,7,211,0
821,5,1,185,2015/7/31,2015,7,212,0
821,5,2,470,2015/7/31,2015,7,212,0
821,5,3,386,2015/7/31,2015,7,212,0
821,5,4,179,2015/7/31,2015,7,212,0
821,5,5,393,2015/7/31,2015,7,212,0
822,6,1,69,2015/8/1,2015,8,213,0
822,6,2,84,2015/8/1,2015,8,213,0
822,6,3,170,2015/8/1,2015,8,213,0
822,6,4,32,2015/8/1,2015,8,213,0
822,6,5,55,2015/8/1,2015,8,213,0
-121,7,1,0,2015/8/2,2015,8,214,0
-121,7,2,0,2015/8/2,2015,8,214,0
-121,7,3,0,2015/8/2,2015,8,214,0
-121,7,4,0,2015/8/2,2015,8,214,0
-121,7,5,0,2015/8/2,2015,8,214,0
823,1,1,499,2015/8/3,2015,8,215,1
823,1,2,524,2015/8/3,2015,8,215,1
823,1,3,454,2015/8/3,2015,8,215,1
823,1,4,436,2015/8/3,2015,8,215,1
823,1,5,524,2015/8/3,2015,8,215,1
824,2,1,739,2015/8/4,2015,8,216,0
824,2,2,521,2015/8/4,2015,8,216,0
824,2,3,510,2015/8/4,2015,8,216,0
824,2,4,608,2015/8/4,2015,8,216,0
824,2,5,218,2015/8/4,2015,8,216,0
825,3,1,280,2015/8/5,2015,8,217,0
825,3,2,470,2015/8/5,2015,8,217,0
825,3,3,370,2015/8/5,2015,8,217,0
825,3,4,448,2015/8/5,2015,8,217,0
825,3,5,255,2015/8/5,2015,8,217,0
826,4,1,322,2015/8/6,2015,8,218,0
826,4,2,616,2015/8/6,2015,8,218,0
826,4,3,395,2015/8/6,2015,8,218,0
826,4,4,258,2015/8/6,2015,8,218,0
826,4,5,360,2015/8/6,2015,8,218,0
827,5,1,259,2015/8/7,2015,8,219,0
827,5,2,524,2015/8/7,2015,8,219,0
827,5,3,612,2015/8/7,2015,8,219,0
827,5,4,282,2015/8/7,2015,8,219,0
827,5,5,306,2015/8/7,2015,8,219,0
828,6,1,46,2015/8/8,2015,8,220,0
828,6,2,84,2015/8/8,2015,8,220,0
828,6,3,85,2015/8/8,2015,8,220,0
828,6,4,0,2015/8/8,2015,8,220,0
828,6,5,82,2015/8/8,2015,8,220,0
-122,7,1,0,2015/8/9,2015,8,221,0
-122,7,2,0,2015/8/9,2015,8,221,0
-122,7,3,0,2015/8/9,2015,8,221,0
-122,7,4,0,2015/8/9,2015,8,221,0
-122,7,5,0,2015/8/9,2015,8,221,0
829,1,1,203,2015/8/10,2015,8,222,1
829,1,2,578,2015/8/10,2015,8,222,1
829,1,3,635,2015/8/10,2015,8,222,1
829,1,4,333,2015/8/10,2015,8,222,1
829,1,5,437,2015/8/10,2015,8,222,1
830,2,1,208,2015/8/11,2015,8,223,0
830,2,2,588,2015/8/11,2015,8,223,0
830,2,3,397,2015/8/11,2015,8,223,0
830,2,4,224,2015/8/11,2015,8,223,0
830,2,5,191,2015/8/11,2015,8,223,0
831,3,1,388,2015/8/12,2015,8,224,0
831,3,2,517,2015/8/12,2015,8,224,0
831,3,3,450,2015/8/12,2015,8,224,0
831,3,4,418,2015/8/12,2015,8,224,0
831,3,5,561,2015/8/12,2015,8,224,0
832,4,1,254,2015/8/13,2015,8,225,0
832,4,2,456,2015/8/13,2015,8,225,0
832,4,3,665,2015/8/13,2015,8,225,0
832,4,4,376,2015/8/13,2015,8,225,0
832,4,5,300,2015/8/13,2015,8,225,0
833,5,1,351,2015/8/14,2015,8,226,0
833,5,2,430,2015/8/14,2015,8,226,0
833,5,3,386,2015/8/14,2015,8,226,0
833,5,4,410,2015/8/14,2015,8,226,0
833,5,5,218,2015/8/14,2015,8,226,0
834,6,1,23,2015/8/15,2015,8,227,0
834,6,2,50,2015/8/15,2015,8,227,0
834,6,3,113,2015/8/15,2015,8,227,0
834,6,4,160,2015/8/15,2015,8,227,0
834,6,5,0,2015/8/15,2015,8,227,0
-123,7,1,0,2015/8/16,2015,8,228,0
-123,7,2,0,2015/8/16,2015,8,228,0
-123,7,3,0,2015/8/16,2015,8,228,0
-123,7,4,0,2015/8/16,2015,8,228,0
-123,7,5,0,2015/8/16,2015,8,228,0
835,1,1,370,2015/8/17,2015,8,229,1
835,1,2,444,2015/8/17,2015,8,229,1
835,1,3,386,2015/8/17,2015,8,229,1
835,1,4,333,2015/8/17,2015,8,229,1
835,1,5,393,2015/8/17,2015,8,229,1
836,2,1,393,2015/8/18,2015,8,230,0
836,2,2,336,2015/8/18,2015,8,230,0
836,2,3,397,2015/8/18,2015,8,230,0
836,2,4,448,2015/8/18,2015,8,230,0
836,2,5,328,2015/8/18,2015,8,230,0
837,3,1,367,2015/8/19,2015,8,231,0
837,3,2,392,2015/8/19,2015,8,231,0
837,3,3,159,2015/8/19,2015,8,231,0
837,3,4,329,2015/8/19,2015,8,231,0
837,3,5,357,2015/8/19,2015,8,231,0
838,4,1,254,2015/8/20,2015,8,232,0
838,4,2,419,2015/8/20,2015,8,232,0
838,4,3,374,2015/8/20,2015,8,232,0
838,4,4,70,2015/8/20,2015,8,232,0
838,4,5,240,2015/8/20,2015,8,232,0
839,5,1,296,2015/8/21,2015,8,233,0
839,5,2,497,2015/8/21,2015,8,233,0
839,5,3,567,2015/8/21,2015,8,233,0
839,5,4,205,2015/8/21,2015,8,233,0
839,5,5,328,2015/8/21,2015,8,233,0
840,6,1,46,2015/8/22,2015,8,234,0
840,6,2,34,2015/8/22,2015,8,234,0
840,6,3,28,2015/8/22,2015,8,234,0
840,6,4,64,2015/8/22,2015,8,234,0
840,6,5,55,2015/8/22,2015,8,234,0
841,7,1,0,2015/8/23,2015,8,235,0
841,7,2,0,2015/8/23,2015,8,235,0
841,7,3,0,2015/8/23,2015,8,235,0
841,7,4,0,2015/8/23,2015,8,235,0
841,7,5,24,2015/8/23,2015,8,235,0
842,1,1,444,2015/8/24,2015,8,236,0
842,1,2,538,2015/8/24,2015,8,236,0
842,1,3,431,2015/8/24,2015,8,236,0
842,1,4,333,2015/8/24,2015,8,236,0
842,1,5,524,2015/8/24,2015,8,236,0
843,2,1,578,2015/8/25,2015,8,237,0
843,2,2,504,2015/8/25,2015,8,237,0
843,2,3,425,2015/8/25,2015,8,237,0
843,2,4,256,2015/8/25,2015,8,237,0
843,2,5,437,2015/8/25,2015,8,237,0
844,3,1,280,2015/8/26,2015,8,238,0
844,3,2,502,2015/8/26,2015,8,238,0
844,3,3,344,2015/8/26,2015,8,238,0
844,3,4,179,2015/8/26,2015,8,238,0
844,3,5,433,2015/8/26,2015,8,238,0
845,4,1,186,2015/8/27,2015,8,239,0
845,4,2,394,2015/8/27,2015,8,239,0
845,4,3,229,2015/8/27,2015,8,239,0
845,4,4,258,2015/8/27,2015,8,239,0
845,4,5,260,2015/8/27,2015,8,239,0
846,5,1,166,2015/8/28,2015,8,240,0
846,5,2,484,2015/8/28,2015,8,240,0
846,5,3,181,2015/8/28,2015,8,240,0
846,5,4,205,2015/8/28,2015,8,240,0
846,5,5,218,2015/8/28,2015,8,240,0
847,6,1,46,2015/8/29,2015,8,241,0
847,6,2,134,2015/8/29,2015,8,241,0
847,6,3,227,2015/8/29,2015,8,241,0
847,6,4,64,2015/8/29,2015,8,241,0
847,6,5,27,2015/8/29,2015,8,241,0
848,7,1,20,2015/8/30,2015,8,242,0
848,7,2,0,2015/8/30,2015,8,242,0
848,7,3,0,2015/8/30,2015,8,242,0
848,7,4,0,2015/8/30,2015,8,242,0
848,7,5,0,2015/8/30,2015,8,242,0
849,1,1,499,2015/8/31,2015,8,243,0
849,1,2,417,2015/8/31,2015,8,243,0
849,1,3,748,2015/8/31,2015,8,243,0
849,1,4,384,2015/8/31,2015,8,243,0
849,1,5,568,2015/8/31,2015,8,243,0
850,2,1,462,2015/9/1,2015,9,244,0
850,2,2,806,2015/9/1,2015,9,244,0
850,2,3,425,2015/9/1,2015,9,244,0
850,2,4,320,2015/9/1,2015,9,244,0
850,2,5,464,2015/9/1,2015,9,244,0
851,3,1,496,2015/9/2,2015,9,245,0
851,3,2,674,2015/9/2,2015,9,245,0
851,3,3,476,2015/9/2,2015,9,245,0
851,3,4,149,2015/9/2,2015,9,245,0
851,3,5,510,2015/9/2,2015,9,245,0
852,4,1,0,2015/9/3,2015,9,246,0
852,4,2,12,2015/9/3,2015,9,246,0
852,4,3,0,2015/9/3,2015,9,246,0
852,4,4,0,2015/9/3,2015,9,246,0
852,4,5,0,2015/9/3,2015,9,246,0
-124,5,1,0,2015/9/4,2015,9,247,0
-124,5,2,0,2015/9/4,2015,9,247,0
-124,5,3,0,2015/9/4,2015,9,247,0
-124,5,4,0,2015/9/4,2015,9,247,0
-124,5,5,0,2015/9/4,2015,9,247,0
-125,6,1,0,2015/9/5,2015,9,248,1
-125,6,2,0,2015/9/5,2015,9,248,1
-125,6,3,0,2015/9/5,2015,9,248,1
-125,6,4,0,2015/9/5,2015,9,248,1
-125,6,5,0,2015/9/5,2015,9,248,1
853,7,1,501,2015/9/6,2015,9,249,2
853,7,2,684,2015/9/6,2015,9,249,2
853,7,3,983,2015/9/6,2015,9,249,2
853,7,4,500,2015/9/6,2015,9,249,2
853,7,5,686,2015/9/6,2015,9,249,2
854,1,1,388,2015/9/7,2015,9,250,0
854,1,2,430,2015/9/7,2015,9,250,0
854,1,3,318,2015/9/7,2015,9,250,0
854,1,4,205,2015/9/7,2015,9,250,0
854,1,5,459,2015/9/7,2015,9,250,0
855,2,1,462,2015/9/8,2015,9,251,0
855,2,2,706,2015/9/8,2015,9,251,0
855,2,3,482,2015/9/8,2015,9,251,0
855,2,4,352,2015/9/8,2015,9,251,0
855,2,5,682,2015/9/8,2015,9,251,0
856,3,1,323,2015/9/9,2015,9,252,0
856,3,2,376,2015/9/9,2015,9,252,0
856,3,3,423,2015/9/9,2015,9,252,0
856,3,4,149,2015/9/9,2015,9,252,0
856,3,5,204,2015/9/9,2015,9,252,0
857,4,1,407,2015/9/10,2015,9,253,0
857,4,2,456,2015/9/10,2015,9,253,0
857,4,3,249,2015/9/10,2015,9,253,0
857,4,4,211,2015/9/10,2015,9,253,0
857,4,5,460,2015/9/10,2015,9,253,0
858,5,1,314,2015/9/11,2015,9,254,0
858,5,2,336,2015/9/11,2015,9,254,0
858,5,3,431,2015/9/11,2015,9,254,0
858,5,4,282,2015/9/11,2015,9,254,0
858,5,5,262,2015/9/11,2015,9,254,0
859,6,1,69,2015/9/12,2015,9,255,0
859,6,2,151,2015/9/12,2015,9,255,0
859,6,3,57,2015/9/12,2015,9,255,0
859,6,4,32,2015/9/12,2015,9,255,0
859,6,5,0,2015/9/12,2015,9,255,0
-126,7,1,0,2015/9/13,2015,9,256,0
-126,7,2,0,2015/9/13,2015,9,256,0
-126,7,3,0,2015/9/13,2015,9,256,0
-126,7,4,0,2015/9/13,2015,9,256,0
-126,7,5,0,2015/9/13,2015,9,256,0
860,1,1,388,2015/9/14,2015,9,257,1
860,1,2,578,2015/9/14,2015,9,257,1
860,1,3,499,2015/9/14,2015,9,257,1
860,1,4,307,2015/9/14,2015,9,257,1
860,1,5,218,2015/9/14,2015,9,257,1
861,2,1,508,2015/9/15,2015,9,258,0
861,2,2,521,2015/9/15,2015,9,258,0
861,2,3,397,2015/9/15,2015,9,258,0
861,2,4,448,2015/9/15,2015,9,258,0
861,2,5,382,2015/9/15,2015,9,258,0
862,3,1,259,2015/9/16,2015,9,259,0
862,3,2,690,2015/9/16,2015,9,259,0
862,3,3,529,2015/9/16,2015,9,259,0
862,3,4,299,2015/9/16,2015,9,259,0
862,3,5,255,2015/9/16,2015,9,259,0
863,4,1,68,2015/9/17,2015,9,260,0
863,4,2,517,2015/9/17,2015,9,260,0
863,4,3,187,2015/9/17,2015,9,260,0
863,4,4,211,2015/9/17,2015,9,260,0
863,4,5,200,2015/9/17,2015,9,260,0
864,5,1,388,2015/9/18,2015,9,261,0
864,5,2,390,2015/9/18,2015,9,261,0
864,5,3,272,2015/9/18,2015,9,261,0
864,5,4,231,2015/9/18,2015,9,261,0
864,5,5,284,2015/9/18,2015,9,261,0
865,6,1,23,2015/9/19,2015,9,262,0
865,6,2,84,2015/9/19,2015,9,262,0
865,6,3,28,2015/9/19,2015,9,262,0
865,6,4,64,2015/9/19,2015,9,262,0
865,6,5,55,2015/9/19,2015,9,262,0
-127,7,1,0,2015/9/20,2015,9,263,0
-127,7,2,0,2015/9/20,2015,9,263,0
-127,7,3,0,2015/9/20,2015,9,263,0
-127,7,4,0,2015/9/20,2015,9,263,0
-127,7,5,0,2015/9/20,2015,9,263,0
866,1,1,425,2015/9/21,2015,9,264,1
866,1,2,349,2015/9/21,2015,9,264,1
866,1,3,363,2015/9/21,2015,9,264,1
866,1,4,256,2015/9/21,2015,9,264,1
866,1,5,590,2015/9/21,2015,9,264,1
867,2,1,485,2015/9/22,2015,9,265,0
867,2,2,739,2015/9/22,2015,9,265,0
867,2,3,482,2015/9/22,2015,9,265,0
867,2,4,384,2015/9/22,2015,9,265,0
867,2,5,355,2015/9/22,2015,9,265,0
868,3,1,496,2015/9/23,2015,9,266,0
868,3,2,596,2015/9/23,2015,9,266,0
868,3,3,397,2015/9/23,2015,9,266,0
868,3,4,568,2015/9/23,2015,9,266,0
868,3,5,255,2015/9/23,2015,9,266,0
869,4,1,203,2015/9/24,2015,9,267,0
869,4,2,296,2015/9/24,2015,9,267,0
869,4,3,333,2015/9/24,2015,9,267,0
869,4,4,258,2015/9/24,2015,9,267,0
869,4,5,420,2015/9/24,2015,9,267,0
870,5,1,425,2015/9/25,2015,9,268,0
870,5,2,645,2015/9/25,2015,9,268,0
870,5,3,318,2015/9/25,2015,9,268,0
870,5,4,359,2015/9/25,2015,9,268,0
870,5,5,633,2015/9/25,2015,9,268,0
871,6,1,0,2015/9/26,2015,9,269,0
871,6,2,34,2015/9/26,2015,9,269,0
871,6,3,0,2015/9/26,2015,9,269,0
871,6,4,0,2015/9/26,2015,9,269,0
871,6,5,27,2015/9/26,2015,9,269,0
-128,7,1,0,2015/9/27,2015,9,270,0
-128,7,2,0,2015/9/27,2015,9,270,0
-128,7,3,0,2015/9/27,2015,9,270,0
-128,7,4,0,2015/9/27,2015,9,270,0
-128,7,5,0,2015/9/27,2015,9,270,0
872,1,1,591,2015/9/28,2015,9,271,1
872,1,2,780,2015/9/28,2015,9,271,1
872,1,3,680,2015/9/28,2015,9,271,1
872,1,4,333,2015/9/28,2015,9,271,1
872,1,5,895,2015/9/28,2015,9,271,1
873,2,1,462,2015/9/29,2015,9,272,0
873,2,2,907,2015/9/29,2015,9,272,0
873,2,3,539,2015/9/29,2015,9,272,0
873,2,4,640,2015/9/29,2015,9,272,0
873,2,5,1256,2015/9/29,2015,9,272,0
874,3,1,517,2015/9/30,2015,9,273,0
874,3,2,674,2015/9/30,2015,9,273,0
874,3,3,609,2015/9/30,2015,9,273,0
874,3,4,329,2015/9/30,2015,9,273,0
874,3,5,917,2015/9/30,2015,9,273,0
-129,4,1,0,2015/10/1,2015,10,274,0
-129,4,2,0,2015/10/1,2015,10,274,0
-129,4,3,0,2015/10/1,2015,10,274,0
-129,4,4,0,2015/10/1,2015,10,274,0
-129,4,5,0,2015/10/1,2015,10,274,0
875,5,1,0,2015/10/2,2015,10,275,1
875,5,2,13,2015/10/2,2015,10,275,1
875,5,3,0,2015/10/2,2015,10,275,1
875,5,4,0,2015/10/2,2015,10,275,1
875,5,5,0,2015/10/2,2015,10,275,1
-130,6,1,0,2015/10/3,2015,10,276,0
-130,6,2,0,2015/10/3,2015,10,276,0
-130,6,3,0,2015/10/3,2015,10,276,0
-130,6,4,0,2015/10/3,2015,10,276,0
-130,6,5,0,2015/10/3,2015,10,276,0
876,7,1,0,2015/10/4,2015,10,277,1
876,7,2,15,2015/10/4,2015,10,277,1
876,7,3,0,2015/10/4,2015,10,277,1
876,7,4,0,2015/10/4,2015,10,277,1
876,7,5,0,2015/10/4,2015,10,277,1
-131,1,1,0,2015/10/5,2015,10,278,0
-131,1,2,0,2015/10/5,2015,10,278,0
-131,1,3,0,2015/10/5,2015,10,278,0
-131,1,4,0,2015/10/5,2015,10,278,0
-131,1,5,0,2015/10/5,2015,10,278,0
-132,2,1,0,2015/10/6,2015,10,279,1
-132,2,2,0,2015/10/6,2015,10,279,1
-132,2,3,0,2015/10/6,2015,10,279,1
-132,2,4,0,2015/10/6,2015,10,279,1
-132,2,5,0,2015/10/6,2015,10,279,1
877,3,1,0,2015/10/7,2015,10,280,2
877,3,2,63,2015/10/7,2015,10,280,2
877,3,3,0,2015/10/7,2015,10,280,2
877,3,4,0,2015/10/7,2015,10,280,2
877,3,5,25,2015/10/7,2015,10,280,2
878,4,1,711,2015/10/8,2015,10,281,0
878,4,2,1096,2015/10/8,2015,10,281,0
878,4,3,686,2015/10/8,2015,10,281,0
878,4,4,540,2015/10/8,2015,10,281,0
878,4,5,1321,2015/10/8,2015,10,281,0
879,5,1,499,2015/10/9,2015,10,282,0
879,5,2,860,2015/10/9,2015,10,282,0
879,5,3,658,2015/10/9,2015,10,282,0
879,5,4,615,2015/10/9,2015,10,282,0
879,5,5,786,2015/10/9,2015,10,282,0
880,6,1,462,2015/10/10,2015,10,283,0
880,6,2,689,2015/10/10,2015,10,283,0
880,6,3,567,2015/10/10,2015,10,283,0
880,6,4,416,2015/10/10,2015,10,283,0
880,6,5,355,2015/10/10,2015,10,283,0
-133,7,1,0,2015/10/11,2015,10,284,0
-133,7,2,0,2015/10/11,2015,10,284,0
-133,7,3,0,2015/10/11,2015,10,284,0
-133,7,4,0,2015/10/11,2015,10,284,0
-133,7,5,0,2015/10/11,2015,10,284,0
881,1,1,462,2015/10/12,2015,10,285,1
881,1,2,847,2015/10/12,2015,10,285,1
881,1,3,386,2015/10/12,2015,10,285,1
881,1,4,256,2015/10/12,2015,10,285,1
881,1,5,633,2015/10/12,2015,10,285,1
882,2,1,901,2015/10/13,2015,10,286,0
882,2,2,1109,2015/10/13,2015,10,286,0
882,2,3,312,2015/10/13,2015,10,286,0
882,2,4,705,2015/10/13,2015,10,286,0
882,2,5,519,2015/10/13,2015,10,286,0
883,3,1,474,2015/10/14,2015,10,287,0
883,3,2,831,2015/10/14,2015,10,287,0
883,3,3,476,2015/10/14,2015,10,287,0
883,3,4,269,2015/10/14,2015,10,287,0
883,3,5,408,2015/10/14,2015,10,287,0
884,4,1,508,2015/10/15,2015,10,288,0
884,4,2,444,2015/10/15,2015,10,288,0
884,4,3,478,2015/10/15,2015,10,288,0
884,4,4,235,2015/10/15,2015,10,288,0
